location name latitude longitude time speed rssi_avg rssi_var cellid cqi ssnr 
samsung ram 42.33945866 -71.09038487 1434571852000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33945844 -71.09038487 1434571853000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.3394583 -71.09038486 1434571854000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.3394581 -71.09038491 1434571855000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945792 -71.09038489 1434571856000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.3394577 -71.0903849 1434571857000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945765 -71.0903849 1434571858000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945751 -71.09038495 1434571859000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33945723 -71.09038501 1434571860000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.339457 -71.09038505 1434571861000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945679 -71.0903851 1434571862000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.3394566 -71.09038514 1434571863000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945645 -71.09038512 1434571864000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33945618 -71.09038515 1434571865000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33945585 -71.09038521 1434571866000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33945559 -71.09038527 1434571867000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33945541 -71.09038524 1434571868000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945521 -71.09038524 1434571869000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33945512 -71.09038523 1434571870000 0.0 3G -77.0 0.0 -1 -1 2147483647
samsung ram 42.33945497 -71.09038525 1434571871000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945464 -71.0903853 1434571872000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945454 -71.0903853 1434571873000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945443 -71.0903853 1434571874000 0.0 3G -77.0 0.0 -1 -1 2147483647
samsung ram 42.33945437 -71.0903853 1434571875000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945435 -71.09038522 1434571876000 0.0 3G -77.0 0.0 -1 -1 2147483647
samsung ram 42.33945435 -71.09038516 1434571877000 0.0 3G -77.0 0.0 -1 -1 2147483647
samsung ram 42.33945425 -71.09038512 1434571878000 0.0 3G -77.0 0.0 -1 -1 2147483647
samsung ram 42.33945421 -71.09038505 1434571879000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945415 -71.09038502 1434571880000 0.0 3G -77.0 0.0 -1 -1 2147483647
samsung ram 42.33945415 -71.09038502 1434571881000 0.0 3G -77.0 0.0 -1 -1 2147483647
samsung ram 42.33945395 -71.09038505 1434571882000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.3394539 -71.09038506 1434571883000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945383 -71.09038513 1434571884000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945372 -71.09038517 1434571885000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945364 -71.09038521 1434571886000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945354 -71.09038529 1434571887000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945352 -71.09038538 1434571888000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.3394534 -71.09038545 1434571889000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33945342 -71.09038548 1434571890000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945342 -71.09038549 1434571891000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945338 -71.09038551 1434571892000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33945336 -71.09038555 1434571893000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945331 -71.09038562 1434571894000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945329 -71.09038564 1434571895000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945332 -71.09038562 1434571896000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.3394533 -71.09038563 1434571897000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945318 -71.0903857 1434571898000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.3394531 -71.09038575 1434571899000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945304 -71.09038584 1434571900000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33945292 -71.09038595 1434571901000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945278 -71.09038607 1434571902000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945265 -71.0903862 1434571903000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33945248 -71.09038632 1434571904000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33945234 -71.09038642 1434571905000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945226 -71.09038642 1434571907000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945221 -71.09038644 1434571908000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33945223 -71.09038646 1434571909000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33945224 -71.09038646 1434571910000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33945223 -71.09038643 1434571911000 0.0 3G -80.0 1.0 -1 -1 2147483647
samsung ram 42.33945226 -71.09038636 1434571912000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945227 -71.09038628 1434571913000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.3394523 -71.09038618 1434571914000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945218 -71.09038627 1434571915000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33945218 -71.09038628 1434571916000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33945205 -71.09038632 1434571917000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33945186 -71.09038643 1434571918000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33945165 -71.09038649 1434571919000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945151 -71.09038647 1434571920000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945142 -71.09038645 1434571921000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33945131 -71.09038649 1434571922000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945127 -71.09038653 1434571923000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945127 -71.09038653 1434571924000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945106 -71.09038659 1434571925000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33945093 -71.09038658 1434571926000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945072 -71.0903866 1434571927000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945055 -71.09038657 1434571928000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33945027 -71.09038663 1434571929000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944997 -71.09038661 1434571930000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944978 -71.09038668 1434571931000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944971 -71.09038666 1434571932000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944962 -71.09038671 1434571933000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944954 -71.09038674 1434571934000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944938 -71.09038682 1434571935000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944909 -71.09038692 1434571936000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944874 -71.09038702 1434571937000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944854 -71.09038709 1434571938000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944835 -71.09038709 1434571939000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944827 -71.09038711 1434571940000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944827 -71.09038711 1434571941000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944803 -71.09038714 1434571942000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944801 -71.09038715 1434571943000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944799 -71.09038715 1434571944000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944777 -71.09038719 1434571945000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944781 -71.09038716 1434571946000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33944784 -71.09038715 1434571947000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944779 -71.09038717 1434571948000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944758 -71.09038717 1434571949000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33944743 -71.09038718 1434571950000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33944733 -71.09038718 1434571951000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944718 -71.09038719 1434571952000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944703 -71.0903872 1434571953000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944684 -71.09038721 1434571954000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944661 -71.09038723 1434571955000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944634 -71.09038727 1434571956000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944611 -71.09038736 1434571957000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944596 -71.09038744 1434571958000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.3394459 -71.09038748 1434571959000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944579 -71.09038749 1434571960000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.3394457 -71.09038751 1434571961000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33944562 -71.09038751 1434571962000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944554 -71.09038753 1434571963000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944539 -71.09038756 1434571964000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944528 -71.09038758 1434571965000 0.0 3G -83.0 0.0 -1 -1 2147483647
samsung ram 42.33944517 -71.0903876 1434571966000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944503 -71.09038763 1434571967000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944493 -71.09038766 1434571968000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944488 -71.09038767 1434571969000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944477 -71.09038765 1434571970000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33944466 -71.09038765 1434571971000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.3394447 -71.09038759 1434571972000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944449 -71.09038761 1434571973000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944439 -71.09038762 1434571974000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944427 -71.09038762 1434571975000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33944417 -71.09038757 1434571976000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944411 -71.09038755 1434571977000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944401 -71.09038754 1434571978000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944392 -71.0903875 1434571979000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944377 -71.09038745 1434571980000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944371 -71.09038737 1434571981000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944362 -71.09038735 1434571982000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944342 -71.09038736 1434571983000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944329 -71.09038733 1434571984000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.3394431 -71.09038729 1434571985000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944303 -71.09038723 1434571986000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944292 -71.09038721 1434571987000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944282 -71.09038717 1434571988000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944279 -71.09038711 1434571989000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944266 -71.09038712 1434571990000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.3394426 -71.09038706 1434571991000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.3394426 -71.09038699 1434571992000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944253 -71.09038696 1434571993000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.3394424 -71.09038697 1434571994000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944234 -71.09038697 1434571995000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944232 -71.09038697 1434571996000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944229 -71.09038698 1434571997000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944222 -71.09038703 1434571998000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944212 -71.09038704 1434571999000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944201 -71.09038707 1434572000000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944188 -71.09038711 1434572001000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944183 -71.09038713 1434572002000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944174 -71.09038715 1434572003000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944171 -71.09038715 1434572004000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944172 -71.09038713 1434572005000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944169 -71.09038712 1434572006000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944167 -71.09038711 1434572007000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944166 -71.09038711 1434572008000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944167 -71.09038711 1434572009000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944163 -71.0903871 1434572010000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944158 -71.09038707 1434572011000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944154 -71.09038705 1434572012000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944146 -71.09038705 1434572013000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944144 -71.09038703 1434572014000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944142 -71.09038696 1434572015000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944148 -71.09038687 1434572016000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944151 -71.0903868 1434572017000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944152 -71.09038675 1434572018000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944152 -71.09038672 1434572019000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33944152 -71.09038669 1434572020000 0.0 3G -80.0 1.0 -1 -1 2147483647
samsung ram 42.33944154 -71.09038664 1434572021000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944155 -71.09038659 1434572022000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944155 -71.09038656 1434572023000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944156 -71.09038654 1434572024000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944144 -71.09038655 1434572025000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944138 -71.0903866 1434572026000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944122 -71.09038664 1434572027000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944106 -71.09038664 1434572028000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944091 -71.09038669 1434572029000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944088 -71.0903867 1434572030000 0.0 3G -80.0 1.0 -1 -1 2147483647
samsung ram 42.33944079 -71.09038669 1434572031000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33944078 -71.09038669 1434572032000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944074 -71.09038673 1434572033000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944071 -71.09038674 1434572034000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33944055 -71.09038676 1434572035000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944048 -71.09038676 1434572036000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944038 -71.09038675 1434572037000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944028 -71.09038675 1434572038000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33944016 -71.09038676 1434572039000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33944009 -71.09038679 1434572040000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33944 -71.09038682 1434572041000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.3394399 -71.09038688 1434572042000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33943982 -71.09038694 1434572043000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943979 -71.09038695 1434572044000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33943979 -71.09038695 1434572045000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33943982 -71.0903869 1434572046000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943982 -71.09038688 1434572047000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33943988 -71.09038685 1434572048000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943988 -71.09038683 1434572049000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943984 -71.09038682 1434572050000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.3394398 -71.09038682 1434572051000 0.0 3G -77.0 0.0 -1 -1 2147483647
samsung ram 42.33943982 -71.09038679 1434572052000 0.0 3G -77.0 0.0 -1 -1 2147483647
samsung ram 42.33943989 -71.09038671 1434572053000 0.0 3G -77.0 0.0 -1 -1 2147483647
samsung ram 42.33943978 -71.09038672 1434572054000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943969 -71.09038673 1434572055000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943964 -71.09038676 1434572056000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33943968 -71.09038672 1434572057000 0.0 3G -80.0 1.0 -1 -1 2147483647
samsung ram 42.33943965 -71.09038671 1434572058000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943963 -71.09038673 1434572059000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33943963 -71.09038673 1434572060000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33943953 -71.09038678 1434572061000 0.0 3G -83.0 0.0 -1 -1 2147483647
samsung ram 42.33943952 -71.09038676 1434572062000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943951 -71.09038672 1434572063000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.3394395 -71.09038669 1434572064000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943951 -71.09038667 1434572065000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943953 -71.09038664 1434572066000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.3394396 -71.09038659 1434572067000 0.0 3G -83.0 0.0 -1 -1 2147483647
samsung ram 42.33943957 -71.09038659 1434572068000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33943955 -71.0903866 1434572069000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943948 -71.09038665 1434572070000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943948 -71.09038673 1434572071000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943947 -71.09038675 1434572072000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943946 -71.09038673 1434572073000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33943947 -71.09038674 1434572074000 0.0 3G -83.0 0.0 -1 -1 2147483647
samsung ram 42.3394394 -71.09038678 1434572075000 0.0 3G -83.0 0.0 -1 -1 2147483647
samsung ram 42.33943935 -71.09038681 1434572076000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943921 -71.09038689 1434572077000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943923 -71.09038688 1434572078000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943925 -71.09038687 1434572079000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943912 -71.09038694 1434572080000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943897 -71.09038701 1434572081000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943877 -71.09038708 1434572082000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943859 -71.09038712 1434572083000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943851 -71.09038714 1434572084000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943841 -71.09038715 1434572085000 0.0 3G -83.0 0.0 -1 -1 2147483647
samsung ram 42.33943826 -71.09038722 1434572086000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943812 -71.09038726 1434572087000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943806 -71.0903873 1434572088000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943801 -71.09038733 1434572089000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943794 -71.09038736 1434572090000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943789 -71.09038741 1434572091000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943788 -71.09038741 1434572092000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.3394378 -71.09038743 1434572093000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943773 -71.09038746 1434572094000 0.0 3G -83.66666666666667 0.8888888888888887 -1 -1 2147483647
samsung ram 42.33943773 -71.09038747 1434572095000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943766 -71.09038752 1434572096000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943755 -71.09038756 1434572097000 0.0 3G -87.0 0.0 -1 -1 2147483647
samsung ram 42.33943747 -71.09038759 1434572098000 0.0 3G -87.0 0.0 -1 -1 2147483647
samsung ram 42.33943736 -71.09038762 1434572099000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943738 -71.09038761 1434572100000 0.0 3G -87.0 0.0 -1 -1 2147483647
samsung ram 42.3394374 -71.09038758 1434572101000 0.0 3G -89.0 0.0 -1 -1 2147483647
samsung ram 42.33943743 -71.09038756 1434572102000 0.0 3G -87.0 0.0 -1 -1 2147483647
samsung ram 42.33943743 -71.09038756 1434572103000 0.0 3G -87.0 0.0 -1 -1 2147483647
samsung ram 42.33943743 -71.09038755 1434572104000 0.0 3G -87.0 0.0 -1 -1 2147483647
samsung ram 42.33943747 -71.09038752 1434572105000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943744 -71.09038755 1434572106000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943738 -71.09038749 1434572107000 0.0 3G -87.0 0.0 -1 -1 2147483647
samsung ram 42.33943732 -71.0903875 1434572108000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943718 -71.09038754 1434572109000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943709 -71.09038761 1434572110000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943687 -71.09038768 1434572111000 0.0 3G -87.0 0.0 -1 -1 2147483647
samsung ram 42.33943672 -71.09038773 1434572112000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.3394366 -71.09038777 1434572113000 0.0 3G -87.0 0.0 -1 -1 2147483647
samsung ram 42.33943652 -71.09038779 1434572114000 0.0 3G -87.0 0.0 -1 -1 2147483647
samsung ram 42.33943641 -71.09038781 1434572115000 0.0 3G -85.0 0.0 -1 -1 2147483647
samsung ram 42.33943632 -71.09038784 1434572116000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943625 -71.09038783 1434572117000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943608 -71.09038781 1434572118000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943607 -71.09038779 1434572119000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943606 -71.09038773 1434572120000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.339436 -71.09038767 1434572121000 0.0 3G -85.0 0.0 -1 -1 2147483647
samsung ram 42.33943593 -71.09038765 1434572122000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943586 -71.09038765 1434572123000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943582 -71.09038762 1434572124000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33943574 -71.09038766 1434572125000 0.0 3G -89.0 0.0 -1 -1 2147483647
